StoreID,StoreCode,StoreName,StoreType,StoreFormat,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,Region,Latitude,Longitude,StoreManager,ManagerEmail,ManagerPhone,StoreSizeSqFt,NumberOfEmployees,OpeningDate,ClosingDate,IsFranchise,StoreStatus,TargetRevenue
118,SRC-0118,SRC Pune Store 118,Flagship,Small,820 Main Street,,Pune,Maharashtra,38346,India,Asia,13.345099,-80.003969,Manager 118,manager118@srcstores.com,-2142136,12850,149,31-05-2018,,FALSE,Active,13195936.58
119,SRC-0119,SRC London Store 119,Retail,Medium,745 Main Street,,London,England,99754,UK,Europe,-80.613868,-18.878071,Manager 119,manager119@srcstores.com,-9418002,7767,158,28-05-2011,,TRUE,Renovation,3398463.35
120,SRC-0120,SRC San Francisco Store 120,Outlet,Medium,885 Main Street,,San Francisco,CA,31424,USA,North America,-49.63786,-36.001026,Manager 120,manager120@srcstores.com,-9625376,17510,27,16-12-2012,,FALSE,Renovation,9356555.02
121,SRC-0121,SRC Shanghai Store 121,Retail,Large,259 Main Street,,Shanghai,Shanghai,70841,China,Asia,-57.612343,-155.148289,Manager 121,manager121@srcstores.com,-7279012,19795,51,08-07-2020,,TRUE,Active,8267820.13
122,SRC-0122,SRC Berlin Store 122,Outlet,Medium,122 Main Street,,Berlin,Berlin,24653,Germany,Europe,-63.978366,-162.387095,Manager 122,manager122@srcstores.com,-4130233,3300,115,26-08-2019,30-06-2022,FALSE,Closed,7768361.91
123,SRC-0123,SRC Berlin Store 123,Outlet,Large,577 Main Street,,Berlin,Berlin,40837,Germany,Europe,-47.223801,139.063582,Manager 123,manager123@srcstores.com,-4833622,34615,282,16-12-2011,,TRUE,Closed,12446031.73
124,SRC-0124,SRC Hanoi Store 124,Mall,Medium,249 Main Street,,Hanoi,Hanoi,27977,Vietnam,Asia,-11.889118,140.700159,Manager 124,manager124@srcstores.com,-1160991,4086,64,27-10-2016,,FALSE,Active,15773359.19
125,SRC-0125,SRC San Francisco Store 125,Mall,Medium,497 Main Street,,San Francisco,CA,38601,USA,North America,45.700048,-167.406123,Manager 125,manager125@srcstores.com,-2996783,33424,120,02-01-2011,,TRUE,Active,8935472.78
126,SRC-0126,SRC Pune Store 126,Outlet,Large,767 Main Street,,Pune,Maharashtra,73057,India,Asia,45.646349,-120.677126,Manager 126,manager126@srcstores.com,-3246526,25591,22,04-06-2015,,TRUE,Active,15330210.76
127,SRC-0127,SRC Hanoi Store 127,Retail,Medium,689 Main Street,,Hanoi,Hanoi,83628,Vietnam,Asia,-60.96113,38.108562,Manager 127,manager127@srcstores.com,-6992350,34625,38,26-10-2012,,FALSE,Closed,19001798.96
128,SRC-0128,SRC San Francisco Store 128,Mall,Large,658 Main Street,,San Francisco,CA,86484,USA,North America,79.963103,-46.072546,Manager 128,manager128@srcstores.com,-8449276,8275,162,04-01-2010,,TRUE,Renovation,8955379.67
129,SRC-0129,SRC Seattle Store 129,Retail,Medium,201 Main Street,,Seattle,WA,82656,USA,North America,-36.206015,32.239485,Manager 129,manager129@srcstores.com,-3462448,26559,33,01-10-2014,,FALSE,Closed,4309753.22
130,SRC-0130,SRC London Store 130,Mall,Large,348 Main Street,,London,England,19181,UK,Europe,86.808808,74.533489,Manager 130,manager130@srcstores.com,-7410426,31976,137,18-04-2013,,TRUE,Renovation,1505961.36
131,SRC-0131,SRC Berlin Store 131,Retail,Medium,277 Main Street,,Berlin,Berlin,72163,Germany,Europe,52.181122,-76.231858,Manager 131,manager131@srcstores.com,-4597200,24155,50,02-12-2010,,FALSE,Active,2447258.12
132,SRC-0132,SRC Shanghai Store 132,Mall,Large,109 Main Street,,Shanghai,Shanghai,77166,China,Asia,-15.388418,-145.753804,Manager 132,manager132@srcstores.com,-3234172,10689,241,10-08-2012,,FALSE,Closed,2046969.38
133,SRC-0133,SRC Berlin Store 133,Flagship,Small,822 Main Street,,Berlin,Berlin,11374,Germany,Europe,4.298261,-177.989192,Manager 133,manager133@srcstores.com,-1360980,12433,215,10-11-2012,,FALSE,Active,1160843.02
134,SRC-0134,SRC Seattle Store 134,Mall,Large,676 Main Street,,Seattle,WA,20468,USA,North America,-64.307649,-77.929675,Manager 134,manager134@srcstores.com,-3406779,12518,206,03-03-2015,,FALSE,Renovation,14796862.61
135,SRC-0135,SRC Berlin Store 135,Mall,Small,720 Main Street,,Berlin,Berlin,18645,Germany,Europe,-28.828366,-111.792561,Manager 135,manager135@srcstores.com,-7387036,2588,194,14-06-2014,,TRUE,Active,5568834.1
136,SRC-0136,SRC London Store 136,Flagship,Large,867 Main Street,,London,England,88062,UK,Europe,89.081764,5.799324,Manager 136,manager136@srcstores.com,-7127659,39943,57,21-08-2016,,FALSE,Active,19097327.9
137,SRC-0137,SRC Seattle Store 137,Flagship,Medium,158 Main Street,,Seattle,WA,87646,USA,North America,-84.140747,-149.165789,Manager 137,manager137@srcstores.com,-5900096,48809,85,10-12-2011,,TRUE,Renovation,1761635.61
138,SRC-0138,SRC Pune Store 138,Retail,Small,518 Main Street,,Pune,Maharashtra,85261,India,Asia,29.463122,-158.908283,Manager 138,manager138@srcstores.com,-9328249,42026,223,20-12-2016,,FALSE,Renovation,12834769.77
139,SRC-0139,SRC Mumbai Store 139,Retail,Large,471 Main Street,,Mumbai,Maharashtra,87469,India,Asia,-21.92979,-167.49345,Manager 139,manager139@srcstores.com,-6094591,41947,98,08-11-2019,,TRUE,Renovation,13231832.88
140,SRC-0140,SRC Hanoi Store 140,Mall,Medium,123 Main Street,,Hanoi,Hanoi,84337,Vietnam,Asia,28.604571,5.624457,Manager 140,manager140@srcstores.com,-2673170,27120,192,09-05-2020,,FALSE,Closed,8286385.7
141,SRC-0141,SRC Seattle Store 141,Flagship,Medium,141 Main Street,,Seattle,WA,88704,USA,North America,81.372287,-150.282869,Manager 141,manager141@srcstores.com,-7515722,17382,222,19-07-2017,,FALSE,Active,3566191.44
142,SRC-0142,SRC Seattle Store 142,Flagship,Large,744 Main Street,,Seattle,WA,57472,USA,North America,47.20652,85.725374,Manager 142,manager142@srcstores.com,-5344989,3002,284,10-01-2010,,FALSE,Closed,11477991.95
143,SRC-0143,SRC Pune Store 143,Flagship,Large,905 Main Street,,Pune,Maharashtra,95855,India,Asia,80.181557,-118.049673,Manager 143,manager143@srcstores.com,-8747139,40015,252,26-08-2020,,TRUE,Renovation,1272404.31
144,SRC-0144,SRC London Store 144,Mall,Medium,175 Main Street,,London,England,72547,UK,Europe,-12.780314,9.094607,Manager 144,manager144@srcstores.com,-8239022,23231,39,03-06-2012,,TRUE,Renovation,5058794.06
145,SRC-0145,SRC London Store 145,Retail,Medium,846 Main Street,,London,England,14582,UK,Europe,86.730575,-25.025709,Manager 145,manager145@srcstores.com,-3960777,10256,213,21-06-2017,,FALSE,Active,18330896.27
146,SRC-0146,SRC Hanoi Store 146,Mall,Medium,847 Main Street,,Hanoi,Hanoi,83207,Vietnam,Asia,-85.589754,-29.422235,Manager 146,manager146@srcstores.com,-5381819,49379,147,28-06-2019,,TRUE,Active,11137895.96
147,SRC-0147,SRC Chicago Store 147,Flagship,Medium,971 Main Street,,Chicago,IL,41396,USA,North America,33.423222,155.552127,Manager 147,manager147@srcstores.com,-5805425,3369,46,25-09-2019,,FALSE,Renovation,16971493.08
148,SRC-0148,SRC San Francisco Store 148,Outlet,Small,664 Main Street,,San Francisco,CA,73537,USA,North America,84.607946,-25.954004,Manager 148,manager148@srcstores.com,-6451077,5674,258,12-09-2019,,FALSE,Renovation,17345246.52
149,SRC-0149,SRC San Francisco Store 149,Outlet,Medium,810 Main Street,,San Francisco,CA,36685,USA,North America,-52.338223,-177.000732,Manager 149,manager149@srcstores.com,-6943990,27266,219,03-04-2015,,TRUE,Active,11762433.57
150,SRC-0150,SRC Seattle Store 150,Retail,Large,986 Main Street,,Seattle,WA,48620,USA,North America,-36.600411,48.087296,Manager 150,manager150@srcstores.com,-5668289,18396,166,01-03-2011,,TRUE,Active,18430371.85
151,SRC-0151,SRC Shanghai Store 151,Outlet,Large,728 Main Street,,Shanghai,Shanghai,28480,China,Asia,7.067405,115.237922,Manager 151,manager151@srcstores.com,-6585324,4013,98,25-12-2017,,TRUE,Active,9066043.88
152,SRC-0152,SRC Shanghai Store 152,Flagship,Large,656 Main Street,,Shanghai,Shanghai,74418,China,Asia,-49.259701,-126.463051,Manager 152,manager152@srcstores.com,-1605427,14195,44,14-09-2011,,TRUE,Renovation,13148571.74
153,SRC-0153,SRC Pune Store 153,Outlet,Medium,700 Main Street,,Pune,Maharashtra,74960,India,Asia,39.715343,49.202547,Manager 153,manager153@srcstores.com,-6395369,23400,56,12-04-2012,,TRUE,Active,13059880.47
154,SRC-0154,SRC Hanoi Store 154,Mall,Large,40 Main Street,,Hanoi,Hanoi,63671,Vietnam,Asia,65.394262,94.479901,Manager 154,manager154@srcstores.com,-6188778,40811,167,22-01-2010,,TRUE,Active,18920661.63
155,SRC-0155,SRC Berlin Store 155,Mall,Small,332 Main Street,,Berlin,Berlin,87494,Germany,Europe,-79.26043,161.217649,Manager 155,manager155@srcstores.com,-5423447,8819,20,07-11-2011,,FALSE,Closed,6947565.76
156,SRC-0156,SRC New York Store 156,Mall,Medium,253 Main Street,,New York,NY,76711,USA,North America,74.495532,68.520811,Manager 156,manager156@srcstores.com,-4632224,43194,79,05-07-2019,,FALSE,Renovation,10488353.9
157,SRC-0157,SRC San Francisco Store 157,Retail,Medium,118 Main Street,,San Francisco,CA,36470,USA,North America,-54.539976,46.398858,Manager 157,manager157@srcstores.com,-8754984,4715,171,01-08-2017,,TRUE,Active,4082062.24
158,SRC-0158,SRC London Store 158,Flagship,Large,985 Main Street,,London,England,92543,UK,Europe,-39.593749,160.426793,Manager 158,manager158@srcstores.com,-5982213,8566,153,26-04-2019,,FALSE,Active,15595487.3
159,SRC-0159,SRC Hanoi Store 159,Mall,Large,569 Main Street,,Hanoi,Hanoi,22531,Vietnam,Asia,11.265501,-36.23606,Manager 159,manager159@srcstores.com,-6600859,34871,269,23-09-2017,,TRUE,Renovation,13393427.05
160,SRC-0160,SRC Hanoi Store 160,Outlet,Small,963 Main Street,,Hanoi,Hanoi,14980,Vietnam,Asia,-21.238964,-96.587931,Manager 160,manager160@srcstores.com,-1897307,32792,222,16-12-2014,,TRUE,Active,3639947.3
161,SRC-0161,SRC Berlin Store 161,Mall,Medium,223 Main Street,,Berlin,Berlin,35675,Germany,Europe,49.169458,151.776359,Manager 161,manager161@srcstores.com,-8796598,25457,296,03-05-2015,31-07-2020,FALSE,Closed,3200955.38
162,SRC-0162,SRC Pune Store 162,Retail,Medium,476 Main Street,,Pune,Maharashtra,13407,India,Asia,-26.555788,174.408757,Manager 162,manager162@srcstores.com,-6673236,25361,245,26-08-2015,,TRUE,Active,13029869.74
163,SRC-0163,SRC Chicago Store 163,Outlet,Small,57 Main Street,,Chicago,IL,38311,USA,North America,32.220533,25.784763,Manager 163,manager163@srcstores.com,-7830647,15542,185,22-07-2018,,TRUE,Renovation,11883327.34
164,SRC-0164,SRC Pune Store 164,Flagship,Large,604 Main Street,,Pune,Maharashtra,67364,India,Asia,-11.704965,-168.902291,Manager 164,manager164@srcstores.com,-7625070,13123,110,26-11-2014,,FALSE,Closed,17123995.28
165,SRC-0165,SRC Berlin Store 165,Flagship,Small,908 Main Street,,Berlin,Berlin,12753,Germany,Europe,-87.959058,168.993912,Manager 165,manager165@srcstores.com,-4076027,4536,232,22-09-2016,10-05-2018,TRUE,Closed,11396586.12
166,SRC-0166,SRC Mumbai Store 166,Outlet,Small,927 Main Street,,Mumbai,Maharashtra,71643,India,Asia,-72.890873,-116.194803,Manager 166,manager166@srcstores.com,-6951423,34595,142,16-03-2015,,FALSE,Active,16794772.34
167,SRC-0167,SRC Berlin Store 167,Flagship,Small,644 Main Street,,Berlin,Berlin,62455,Germany,Europe,25.660667,67.249916,Manager 167,manager167@srcstores.com,-5797314,44491,20,21-11-2019,15-08-2022,TRUE,Renovation,17796087.27
168,SRC-0168,SRC Pune Store 168,Retail,Small,734 Main Street,,Pune,Maharashtra,73353,India,Asia,-33.349908,-179.715839,Manager 168,manager168@srcstores.com,-1285543,41332,285,08-04-2017,,FALSE,Renovation,12248499.09
169,SRC-0169,SRC Shanghai Store 169,Mall,Small,681 Main Street,,Shanghai,Shanghai,39336,China,Asia,60.202478,-140.14925,Manager 169,manager169@srcstores.com,-4755514,6356,161,30-07-2020,,FALSE,Active,14547328
170,SRC-0170,SRC Shanghai Store 170,Mall,Small,629 Main Street,,Shanghai,Shanghai,88466,China,Asia,-34.435489,104.276402,Manager 170,manager170@srcstores.com,-1655583,6091,255,12-12-2020,,FALSE,Closed,9361491.28
171,SRC-0171,SRC Seattle Store 171,Flagship,Large,766 Main Street,,Seattle,WA,26624,USA,North America,-39.525311,-56.346823,Manager 171,manager171@srcstores.com,-3635702,12184,200,06-08-2010,,TRUE,Active,3036612.5
172,SRC-0172,SRC London Store 172,Outlet,Small,982 Main Street,,London,England,33930,UK,Europe,-62.387205,110.57036,Manager 172,manager172@srcstores.com,-3241823,32729,245,22-08-2010,,FALSE,Active,12887582.53
173,SRC-0173,SRC Chicago Store 173,Flagship,Small,336 Main Street,,Chicago,IL,42464,USA,North America,-53.557918,72.533522,Manager 173,manager173@srcstores.com,-6575024,6850,16,04-12-2015,,FALSE,Active,16902572.28
174,SRC-0174,SRC Pune Store 174,Mall,Small,463 Main Street,,Pune,Maharashtra,71001,India,Asia,14.431164,-109.597547,Manager 174,manager174@srcstores.com,-5426436,7255,86,16-11-2015,,FALSE,Closed,13292256.34
175,SRC-0175,SRC Chicago Store 175,Flagship,Medium,977 Main Street,,Chicago,IL,86495,USA,North America,-55.910159,-81.21176,Manager 175,manager175@srcstores.com,-6829527,7100,186,07-02-2012,30-03-2014,TRUE,Active,1020378.6
176,SRC-0176,SRC Hanoi Store 176,Retail,Medium,567 Main Street,,Hanoi,Hanoi,67804,Vietnam,Asia,26.579903,65.756206,Manager 176,manager176@srcstores.com,-5631953,29267,93,13-02-2014,,FALSE,Renovation,19941419.43
177,SRC-0177,SRC Mumbai Store 177,Retail,Small,637 Main Street,,Mumbai,Maharashtra,72508,India,Asia,-6.513253,-116.354952,Manager 177,manager177@srcstores.com,-4898481,41732,267,20-05-2012,,FALSE,Closed,12024327.04
178,SRC-0178,SRC Hanoi Store 178,Mall,Medium,86 Main Street,,Hanoi,Hanoi,32337,Vietnam,Asia,-6.076258,14.051386,Manager 178,manager178@srcstores.com,-2693893,48188,69,25-11-2019,,TRUE,Renovation,17033284.09
179,SRC-0179,SRC Berlin Store 179,Outlet,Large,971 Main Street,,Berlin,Berlin,86327,Germany,Europe,52.976333,78.064385,Manager 179,manager179@srcstores.com,-4882505,49319,154,24-11-2018,,TRUE,Renovation,17795989.45
180,SRC-0180,SRC Seattle Store 180,Mall,Large,556 Main Street,,Seattle,WA,15138,USA,North America,-68.042668,-73.336501,Manager 180,manager180@srcstores.com,-4220762,28450,164,28-11-2019,,FALSE,Active,19107082.88
181,SRC-0181,SRC London Store 181,Flagship,Large,777 Main Street,,London,England,35104,UK,Europe,37.277983,78.503086,Manager 181,manager181@srcstores.com,-4212728,7506,93,24-11-2012,,TRUE,Renovation,5957588.85
182,SRC-0182,SRC San Francisco Store 182,Outlet,Small,468 Main Street,,San Francisco,CA,12535,USA,North America,-52.990099,-103.02015,Manager 182,manager182@srcstores.com,-2972369,48621,220,14-09-2012,,TRUE,Active,8863632.37
183,SRC-0183,SRC New York Store 183,Retail,Medium,251 Main Street,,New York,NY,90320,USA,North America,-2.14296,-64.461033,Manager 183,manager183@srcstores.com,-9513967,41933,139,11-05-2020,,FALSE,Renovation,19417843.36
184,SRC-0184,SRC New York Store 184,Mall,Large,81 Main Street,,New York,NY,91627,USA,North America,-30.337725,109.446002,Manager 184,manager184@srcstores.com,-2288932,29575,171,14-06-2010,,TRUE,Active,12673996.67
185,SRC-0185,SRC London Store 185,Mall,Medium,165 Main Street,,London,England,27155,UK,Europe,-66.67882,109.686234,Manager 185,manager185@srcstores.com,-2926190,38009,240,12-09-2010,07-08-2013,TRUE,Active,14228693.28
186,SRC-0186,SRC Hanoi Store 186,Flagship,Medium,72 Main Street,,Hanoi,Hanoi,42850,Vietnam,Asia,17.384427,70.870206,Manager 186,manager186@srcstores.com,-3857841,6160,280,06-02-2011,,TRUE,Active,7205918.46
187,SRC-0187,SRC Chicago Store 187,Outlet,Small,62 Main Street,,Chicago,IL,65194,USA,North America,9.031591,129.875265,Manager 187,manager187@srcstores.com,-2490042,19920,293,17-05-2013,12-10-2016,FALSE,Renovation,13470846.38
188,SRC-0188,SRC Shanghai Store 188,Retail,Medium,638 Main Street,,Shanghai,Shanghai,91197,China,Asia,9.061818,100.763694,Manager 188,manager188@srcstores.com,-6213111,32180,38,23-06-2010,,FALSE,Active,16488160.06
189,SRC-0189,SRC Hanoi Store 189,Outlet,Small,546 Main Street,,Hanoi,Hanoi,54183,Vietnam,Asia,-59.426166,7.897547,Manager 189,manager189@srcstores.com,-9265271,15277,27,03-06-2017,,FALSE,Renovation,18801860.48
190,SRC-0190,SRC Berlin Store 190,Retail,Large,383 Main Street,,Berlin,Berlin,93553,Germany,Europe,80.214632,-55.977095,Manager 190,manager190@srcstores.com,-3730863,9591,249,26-01-2011,,FALSE,Active,2251988.29
191,SRC-0191,SRC London Store 191,Mall,Large,407 Main Street,,London,England,39922,UK,Europe,69.241363,-93.310932,Manager 191,manager191@srcstores.com,-6596277,45073,13,18-09-2018,,FALSE,Renovation,4642844.76
192,SRC-0192,SRC New York Store 192,Outlet,Medium,371 Main Street,,New York,NY,95339,USA,North America,14.050108,-48.099592,Manager 192,manager192@srcstores.com,-4582624,40353,297,23-06-2014,10-03-2018,TRUE,Active,1597801.71
193,SRC-0193,SRC Seattle Store 193,Retail,Medium,684 Main Street,,Seattle,WA,42508,USA,North America,-35.726511,-121.352973,Manager 193,manager193@srcstores.com,-5519888,35899,243,18-07-2012,,FALSE,Active,9949363.86
194,SRC-0194,SRC New York Store 194,Flagship,Medium,856 Main Street,,New York,NY,32358,USA,North America,78.200485,16.245505,Manager 194,manager194@srcstores.com,-4245672,24850,249,30-08-2013,,FALSE,Active,13588395.68
195,SRC-0195,SRC Chicago Store 195,Outlet,Medium,591 Main Street,,Chicago,IL,77349,USA,North America,59.003811,108.923239,Manager 195,manager195@srcstores.com,-6638559,10031,113,02-03-2016,,TRUE,Closed,16284409.57
196,SRC-0196,SRC San Francisco Store 196,Retail,Medium,616 Main Street,,San Francisco,CA,96782,USA,North America,-44.07064,5.851576,Manager 196,manager196@srcstores.com,-9097664,33159,138,10-03-2016,,TRUE,Active,1635134.16
197,SRC-0197,SRC London Store 197,Mall,Medium,302 Main Street,,London,England,81987,UK,Europe,-28.758881,-133.604038,Manager 197,manager197@srcstores.com,-6537690,9117,182,22-03-2013,,FALSE,Closed,15818207.71
198,SRC-0198,SRC Seattle Store 198,Flagship,Medium,446 Main Street,,Seattle,WA,73470,USA,North America,35.185502,-93.379048,Manager 198,manager198@srcstores.com,-2053771,12604,288,23-02-2012,08-05-2014,FALSE,Closed,7088371.48
199,SRC-0199,SRC Mumbai Store 199,Outlet,Large,928 Main Street,,Mumbai,Maharashtra,84780,India,Asia,-27.881711,-72.946944,Manager 199,manager199@srcstores.com,-4141516,18281,99,23-01-2010,,FALSE,Active,14411818.75
200,SRC-0200,SRC San Francisco Store 200,Retail,Medium,146 Main Street,,San Francisco,CA,69518,USA,North America,18.571609,176.173419,Manager 200,manager200@srcstores.com,-1824269,29883,247,22-03-2017,,FALSE,Renovation,18272360.21
201,SRC-0201,SRC New York Store 201,Retail,Large,833 Main Street,,New York,NY,90545,USA,North America,12.32244,60.941848,Manager 201,manager201@srcstores.com,-4973194,38309,252,30-08-2016,,FALSE,Renovation,19202628.16
202,SRC-0202,SRC London Store 202,Flagship,Small,915 Main Street,,London,England,19016,UK,Europe,-80.462831,-176.759866,Manager 202,manager202@srcstores.com,-1007103,21020,51,24-03-2013,14-11-2016,FALSE,Active,1353335.59
203,SRC-0203,SRC London Store 203,Flagship,Medium,856 Main Street,,London,England,37361,UK,Europe,-48.265466,-29.7605,Manager 203,manager203@srcstores.com,-6283954,39826,101,13-08-2015,,FALSE,Renovation,17591241.75
204,SRC-0204,SRC Seattle Store 204,Retail,Small,658 Main Street,,Seattle,WA,76030,USA,North America,73.0435,-74.458204,Manager 204,manager204@srcstores.com,-4333445,45316,42,13-11-2018,,FALSE,Closed,4655573.66
205,SRC-0205,SRC New York Store 205,Retail,Large,923 Main Street,,New York,NY,81519,USA,North America,-16.791691,139.078012,Manager 205,manager205@srcstores.com,-9288017,36373,119,20-09-2016,,FALSE,Renovation,12706431.03
206,SRC-0206,SRC Chicago Store 206,Retail,Small,626 Main Street,,Chicago,IL,58687,USA,North America,-1.111388,115.403573,Manager 206,manager206@srcstores.com,-7603006,45861,291,26-01-2013,26-08-2015,FALSE,Active,16150909.71
207,SRC-0207,SRC Hanoi Store 207,Flagship,Medium,633 Main Street,,Hanoi,Hanoi,41788,Vietnam,Asia,44.63317,-7.580398,Manager 207,manager207@srcstores.com,-7161082,9874,119,19-07-2010,,TRUE,Active,11525380.73
208,SRC-0208,SRC Seattle Store 208,Flagship,Small,506 Main Street,,Seattle,WA,35861,USA,North America,74.096787,1.714522,Manager 208,manager208@srcstores.com,-9503455,44973,273,16-04-2014,,TRUE,Active,11398983.51
209,SRC-0209,SRC London Store 209,Retail,Medium,138 Main Street,,London,England,17661,UK,Europe,-58.539957,22.846086,Manager 209,manager209@srcstores.com,-7867469,4215,139,03-06-2018,,FALSE,Active,16892523.11
210,SRC-0210,SRC Mumbai Store 210,Outlet,Medium,727 Main Street,,Mumbai,Maharashtra,50841,India,Asia,-2.134953,-4.432631,Manager 210,manager210@srcstores.com,-4734260,14566,246,17-02-2020,,FALSE,Closed,10988620.62
